     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  -92.50    44.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1432.28
  -52.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3102.19
  -64.50   -25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1201.04
  -54.50   -10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3307.31
 -111.50    39.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          988.75
   -5.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          792.01
  -59.50     1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2826.70
  -60.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          377.35
  -66.50   -36.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1515.36
   79.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2431.15
  -71.50    -0.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4514.25
   -1.50     6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3335.89
   82.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          771.96
  109.50    25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1918.33
  -50.50   -19.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2774.58
   42.50     8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1943.61
  111.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1597.38
  -70.50     1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3775.10
    8.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1820.27
  115.50   -25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          544.92
  -70.50   -53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          107.47
  141.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           76.88
   26.50    -4.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4050.18
  -11.50    17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          364.27
 -105.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1132.67
  101.50     3.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3345.84
  -71.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4358.69
   93.50    55.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1329.44
  -84.50    15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2162.99
   -6.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2489.57
 -101.50    19.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1993.18
   85.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1159.89
   86.50    56.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          833.05
   80.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          947.36
   25.50    15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          439.30
   33.50   -16.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1837.47
  -49.50   -24.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2858.97
  -65.50   -22.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1081.39
   91.50    59.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1032.71
   24.50    -6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3097.18
   48.50     6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          673.30
   38.50     3.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1967.68
  144.50   -32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          639.07
