Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
-121.5	43.5	2928.34	3903.483304	-1713.80301	3947.635436	-3333.223867	149.052506	149.052506	149.052506	149.052506	3931.367862	129
73.5	56.5	1082.28	1651.31	-83.16	1597.08	-217.17	0	0	0	0	1416.52	130
-107.5	45.5	322.55	975	-3132.9	1036.31	-4640.88	1077.55	-4168.69	776.59	-8161.3	837.47	131
78.5	57.5	1577.23	2327.78	261.24	2266.55	19.07	0	0	0	0	1889.54	132
22.5	9.5	1591.61	612.132324	-7353.202417	706.217571	-7784.164202	820.654485	-7711.030082	925.979607	-18238.62671	1854.77294	133
-102.5	51.5	555.26	1240.938784	-894.944448	1147.428976	-1469.09128	1.776832	1.776832	1.776832	1.776832	1014.276432	134
-85.5	38.5	4793.37	5799.76935	4027.256619	5913.537972	3554.503899	5930.136312	2536.29573	5859.173409	-1482.132387	5421.40719	135
140.5	-5.5	55303.3	54411.08	53958.41	54533.42	53110.73	55716.91	55812.72	55236.46	53595.92	60161.8	136
0.5	16.5	90.18	0	0	57.27	-20986.01	45.53	-19576.1	48.17	-33815.78	81.07	137
121.5	-8.5	4625.83	4408.439344	4024.143526	4412.410447	4035.937999	4517.411956	4101.446344	4493.22883	3094.172602	4867.740484	138
102.5	4.5	15658.47	15863.663996	14585.07752	15922.537449	13900.581155	16415.731449	14992.386211	16048.200751	11680.247059	17933.940656	139
21.5	51.5	1131.69	2009.3	-489.75	1945.06	-1023.15	1996.94	-746.03	0	0	1700.1	140
84.5	24.5	6040.56	4780.84	-6051.53	4819.69	-5588.03	5258.64	-5162.76	4891.27	-10469.97	7053.88	141
74.5	32.5	3026.16	2368.14	-7283.16	2331.28	-7278.83	2871.77	-6674.43	2237.21	-13925.49	3075.9	142
126.5	-17.5	2450.61	1515.44262	-10130.6271	1479.65278	-10008.80512	1627.3556	-9899.00606	1617.87232	-17146.089	2387.22176	143
16.5	-22.5	190.67	93.39167	-14049.03598	101.054755	-17716.95318	106.435855	-14816.809335	91.986605	-25906.758185	196.619105	144
39.5	9.5	3388.89	3195.74837	-2232.00776	3094.334565	-1825.93401	3328.04371	-1673.001155	3265.38379	-10154.9401	3807.28049	145
46.5	26.5	112.75	64.23	-18402.46	61.2	-15505.5	62.85	-19042.26	64.78	-30976.2	168.98	146
26.5	10.5	535.17	163.55	-13614.21	128.42	-14366.8	167.49	-13267.06	153.25	-25278.16	431.89	147
-49.5	-15.5	9351.39	7808.21	5148.7	7762.2	4696.83	8214.26	5295.03	8099.39	-1338.5	10483.47	148
74.5	43.5	395.7	1115.6	-4133.62	1263.52	-4953.5	1335.69	-5563.16	749.84	-11370.65	995.62	149
-62.5	-17.5	5657.98	6192.06	1671.14	6028.43	1224.03	6209.39	1860.53	6078.95	-7503.43	8874.46	150
-65.5	-14.5	7182.91	6940.12	4930.31	6867.31	4315.98	7157.06	5606.9	7062.26	-194.18	9510.75	151
77.5	10.5	3370	2796.107781	-5000.471302	2921.9474	-3725.672834	3254.029381	-3083.230541	2857.384402	-13753.386092	3601.645168	152
139.5	-35.5	278.97	464.172252	-4821.9147	496.603848	-4396.51198	566.536	-7030.119392	379.189188	-10920.594932	506.566304	153
-75.5	-5.5	7014.27	8507.24	5299.44	8650.09	5886.62	8116.22	6517.62	7999.91	-22.26	12660.12	154
118.5	33.5	3266.74	3626.73	527.86	3543.92	823.65	3610.73	878.36	3448.14	-2268.07	3326.84	155
-68.5	45.5	6139.47	6948.095808	5338.61796	6685.529097	4538.34318	6886.117326	5002.883544	232.685913	232.685913	6844.872099	156
-91.5	46.5	3207.63	3764.41077	2564.24817	3784.65879	2409.48408	3821.15694	2218.788705	17.641965	17.641965	3655.59258	157
33.5	35.5	487.03	507.45	-1012.96	506.61	-1106.69	524.89	-1398.88	523.69	-2726.13	535.75	158
-4.5	31.5	64.61	53.58	-14946.67	52.53	-17245.61	56.2	-15847.76	56.2	-24531.64	63.82	159
103.5	35.5	236.99	657.38	-2552.92	691.27	-2710.32	511.35	-2270.11	448.55	-8973.66	206.58	160
45.5	52.5	1283.72	2078.22	-489.43	2092.09	-691.34	2147.03	-956.06	0	0	1832.57	161
57.5	61.5	2687.76	3148.502599	1881.50694	3134.693142	2529.866329	57.249288	57.249288	57.249288	57.249288	2929.577196	162
64.5	53.5	570.05	1056.14	-3021.13	1059.06	-3368.08	801.17	-2968.88	0	0	832.5	163
-64.5	-29.5	791.41	786.23	-6603.82	910.19	-5614.13	957.81	-6332.38	0	0	542.44	164
-65.5	-7.5	12198.49	11355.01	11213.46	10835.84	10661.94	12466.93	12052.99	12087.02	7804	17199.25	165
13.5	32.5	322.8	357.68	-8357.51	361.16	-8141.83	355.72	-10773.15	308.85	-16099.38	426.55	166
78.5	28.5	3858.09	2891.21	-9342.03	2892.83	-8957.62	3277.42	-8137.17	2951.08	-14872.75	4434.18	167
142.5	-35.5	49.4	27.08	-10314.03	52.41	-9010.11	138.42	-11188.26	28.84	-19716.21	46.64	168
125.5	49.5	567.53	865	-1141.94	916.21	-1131.18	923.01	-897.39	0	0	707.56	169
-104.5	50.5	450.79	904.5	-1647.07	827.61	-2291.23	829.37	-2416.38	0	0	686.72	170
-42.5	-17.5	5682.66	4659.296932	-1961.060266	4519.726683	-830.105805	4714.96236	-937.488899	4649.1002	-8558.792225	5844.964597	171
40.5	-12.5	2731.49	2352.83	673.75	2309.58	567.2	2329.31	1187.38	2261.6	-1197.05	2852.88	172
38.5	-1.5	1879.54	1366.55	-9574.55	1295.72	-9737.28	1439.22	-8339.24	1237.53	-19706.67	2024.26	173
17.5	-17.5	1011.74	308.75	-16013.08	298.76	-15816.54	326.97	-15350.59	201.82	-25022.92	710.62	174
-46.5	-11.5	10166.31	8318.224004	4578.17155	8626.758772	5593.477628	8959.247942	5546.120888	8834.792014	-3452.746588	12013.628282	175
31.5	-15.5	3589.99	1896.13	-7355.48	1874.84	-7573.58	1986.49	-5601.99	1946.09	-16063.75	3880.99	176
97.5	58.5	763.75	1324.61	-804.45	1270.82	-1039.52	0	0	0	0	1086.49	177
52.5	60.5	2121.53	2713.08	852.7	2680.77	670.72	0	0	0	0	2427.01	178
-96.5	30.5	2793.63	2898.2	-2602.51	3319.66	-1050.22	2879.62	-3939.66	2729.14	-11141.33	2649.25	179
113.5	35.5	865.4	1322.55	-5180.15	1319.29	-4365.08	1186.63	-3927.08	853.36	-9059.47	930.6	180
-110.5	42.5	881.38	1771.652725	-1911.88715	1687.9732	-3730.052525	15.42415	15.42415	15.42415	15.42415	1538.033875	181
-45.5	-21.5	5609.67	5338.494246	3605.560902	5015.918774	2852.341576	5628.386256	3599.862042	5338.77419	-2722.273278	6723.727144	182
16.5	40.5	1182.59	1667.06	-3571.55	1672.83	-3477.79	1793.84	-4870.63	1485.13	-7919.05	1674.47	183
38.5	0.5	992.11	778.143097	-12509.323007	747.117849	-12788.286675	815.832749	-11322.343707	714.059393	-23197.69979	1041.104665	184
109.5	37.5	647.34	676.42	-5742.07	695.49	-5155.17	699.39	-4309.51	536.88	-8130.87	493.88	185
25.5	-29.5	58.44	169.17	-11183.94	131.37	-9927.33	92.22	-10845.55	17.69	-21461.85	24.67	186
22.5	66.5	1817.36	2155.41	1021.28	2099.41	1071.94	0	0	0	0	2218.76	187
41.5	49.5	920.21	1818.82	-1339.86	1879.84	-1482.39	1901.64	-2125.32	1472.94	-6515.14	1527.15	188
-6.5	58.5	1478.14	1486.83	1394.93	1480.67	1384.26	0	0	0	0	1494.31	189
27.5	52.5	1613.79	2438.548098	346.26933	2388.515172	-123.258969	2495.27991	30.000411	9.844119	9.844119	2191.713033	190
105.5	48.5	30.41	302.69	-3869.14	294.11	-1919.7	0	0	0	0	22.04	191
-112.5	30.5	132.8	107.72	-13123.92	108.44	-11995.69	106.29	-12954.65	106.76	-21074.4	164.09	192
120.5	40.5	932.71	960.7	-1228.58	988.69	-961.5	977.92	-720.81	865.66	-2551.95	889.96	193
68.5	57.5	1347.19	1999.75	631.81	1928.76	455.8	0	0	0	0	1711.73	194
130.5	32.5	13926.76	14216.682004	13775.400278	14175.100322	13747.09594	14378.91955	13688.947572	14339.82737	11364.852484	14238.817576	195
-102.5	31.5	61.19	32.05	-12801.85	52.79	-10396.01	35.45	-12474.25	24.69	-21933.22	27.84	196
80.5	52.5	815.11	1349.16	-1183.41	1314.33	-1292.04	1349.53	-1487.59	0	0	1174.44	197
-60.5	7.5	8506.33	9610	5092.05	9743.46	4576.92	9739.18	5476.51	9454.56	-4671.87	14293.46	198
11.5	-1.5	47780.48	47363.56	47628.46	47303.2	46876.33	48246.05	48702.81	48024.66	46808.15	53339.65	199
52.5	47.5	20.19	169.81	-5964.81	217.67	-6101.06	64.09	-8912.82	0	0	121.95	200
-70.5	7.5	9624.06	8983.34	7274.89	8916.47	7644.85	9657.65	8324.23	9231.02	3091.66	12245.22	201
-107.5	41.5	510.54	1282.866792	-3745.870592	1260.150128	-4567.261002	1145.651776	-4502.920328	2.756916	2.756916	1005.691664	202
10.5	12.5	1198.68	694.67	-12981.84	656.18	-13351.26	856.16	-13991.84	660.69	-24730.61	1559.85	203
-103.5	55.5	1078.89	1641.804926	-24.37055	1586.504646	-261.103662	1.942002	1.942002	1.942002	1.942002	1543.75174	204
111.5	28.5	7803.3	8248.24	7532.23	8107.93	7330.93	8348.08	6683.9	8227.46	2558.84	8109.28	205
51.5	49.5	219.85	491.11	-6770.48	541.72	-4339.56	543.53	-5501.94	0	0	382.29	206
-52.5	-30.5	8967.71	9386.411558	7748.3699	9263.959316	7416.980468	9496.187048	6799.546904	8938.619246	404.72348	8739.179654	207
-47.5	-21.5	5511.16	4827.84949	2835.72544	4561.27081	2233.620205	5103.77938	3008.386735	4959.586885	-3815.861405	6241.50334	208
63.5	26.5	132.87	102.27	-18253.15	100.62	-18284.04	106.41	-17498.31	102.27	-30530.88	174.49	209
-92.5	44.5	3250.58	4159.918626	2386.151918	4237.253464	2333.669712	4301.262976	1853.228779	3906.637542	-1648.674885	3949.61022	210
-52.5	-17.5	6992.28	5745.38652	3603.720084	5602.04178	3254.970072	6121.296588	3857.086566	5939.09298	-2751.546858	8007.186234	211
-64.5	-25.5	1699.81	1551.07	-6838.76	1613.62	-5965.24	1719.27	-6613.49	1182.97	-13654.56	1549.12	212
-54.5	-10.5	12355.47	10672.73	8812.77	10446.19	9001.84	11174.89	9754.04	10981.66	4633.95	14609.1	213
-111.5	39.5	1006.81	1915.166413	-3687.269095	2026.972792	-4915.508569	1902.01214	-4390.849748	1886.268521	-8527.656122	1840.698008	214
-5.5	34.5	2097.07	2387.22	-5859.79	2201.14	-7143.17	2587.26	-7739.66	2233.89	-15867.33	2491.55	215
-59.5	1.5	11404.72	10044.33	6484.41	10544.09	5800.3	11119.9	7114.88	10671.87	1026.04	14234.19	216
-60.5	50.5	5029.2	48.28032	48.28032	5119.167936	4774.191808	48.28032	48.28032	48.28032	48.28032	5357.151152	217
-66.5	-36.5	810.67	1242.99	-6602.29	1319.01	-6292.26	1276.42	-6499.9	0	0	774.76	218
79.5	31.5	6262.16	7958.466983	6673.700948	7907.078303	6499.773803	120.859688	120.859688	120.859688	120.859688	7932.890327	219
-71.5	-0.5	28499.36	28595.551796	27651.3569	27980.313388	26891.103492	29106.10276	28181.424652	28805.747692	25047.342624	35132.988628	220
-1.5	6.5	2269.32	2412.25	-616.34	3656.32	-1129.16	3642.85	-378.89	3430.76	-8061.89	4580.27	221
82.5	50.5	2455.57	3260.842168	1239.658634	3210.914751	1145.510621	3254.960945	800.252795	76.368227	76.368227	2980.461886	222
109.5	25.5	10038.7	10487.98	9670.31	10205.52	9593.41	10589.46	9376.72	10398.46	5132.93	10338.97	223
