     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
 -121.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          694.31
   73.50    56.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          938.45
 -107.50    45.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1040.62
   78.50    57.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1327.32
   22.50     9.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2788.89
 -102.50    51.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          783.98
  -85.50    38.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2107.29
  140.50    -5.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         5175.52
    0.50    16.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          722.57
  121.50    -8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          403.50
  102.50     4.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4518.25
   21.50    51.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1223.86
   84.50    24.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2230.87
   74.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          788.69
  126.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1539.35
   16.50   -22.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          597.61
   39.50     9.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1725.59
   46.50    26.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          220.53
   26.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1805.09
  -49.50   -15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2546.74
   74.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          786.49
  -62.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2467.66
  -65.50   -14.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3934.71
   77.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2986.27
  139.50   -35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          485.00
  -75.50    -5.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4279.56
  118.50    33.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1366.45
  -68.50    45.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1406.23
  -91.50    46.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          993.12
   33.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           77.95
   -4.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          246.88
  103.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2217.85
   45.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          783.81
   57.50    61.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1272.82
   64.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          550.02
  -64.50   -29.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1304.35
  -65.50    -7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3805.16
   13.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          348.74
   78.50    28.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1148.93
  142.50   -35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          792.42
  125.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1496.34
 -104.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          737.65
  -42.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2391.28
   40.50   -12.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          672.42
   38.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2389.45
   17.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1574.60
  -46.50   -11.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1545.43
   31.50   -15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1124.68
   97.50    58.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          946.82
   52.50    60.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1252.87
  -96.50    30.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1672.04
  113.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1720.27
 -110.50    42.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          862.98
  -45.50   -21.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2553.15
   16.50    40.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          922.03
   38.50     0.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1952.80
  109.50    37.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1739.93
   25.50   -29.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          949.04
   22.50    66.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          522.68
   41.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          840.20
   -6.50    58.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           42.09
   27.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1137.87
  105.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1089.91
 -112.50    30.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          248.40
  120.50    40.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          695.11
   68.50    57.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1094.91
  130.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1803.56
 -102.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          766.89
   80.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          528.05
  -60.50     7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3084.44
   11.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3836.68
   52.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          478.63
  -70.50     7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3676.89
 -107.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          955.09
   10.50    12.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1515.64
 -103.50    55.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          651.92
  111.50    28.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1888.77
   51.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          592.14
  -52.50   -30.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2383.32
  -47.50   -21.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3066.53
   63.50    26.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          110.27
  -92.50    44.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1402.17
  -52.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2855.43
  -64.50   -25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1317.81
  -54.50   -10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3331.54
 -111.50    39.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          979.24
   -5.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          731.09
  -59.50     1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2986.82
  -60.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          361.17
  -66.50   -36.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1535.17
   79.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2549.87
  -71.50    -0.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4366.85
   -1.50     6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3195.11
   82.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          771.96
  109.50    25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1840.49
  -50.50   -19.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2522.84
   42.50     8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2059.38
  111.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1657.47
  -70.50     1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3892.10
    8.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1828.43
  115.50   -25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          511.56
  -70.50   -53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          107.47
  141.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           73.30
   26.50    -4.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3996.01
  -11.50    17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          293.77
 -105.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1132.67
  101.50     3.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3335.17
  -71.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4156.39
   93.50    55.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1287.57
  -84.50    15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2162.99
   -6.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2368.42
 -101.50    19.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1941.03
   85.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1132.46
   86.50    56.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          836.45
   80.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          947.36
   25.50    15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          468.98
   33.50   -16.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1790.51
  -49.50   -24.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2617.92
  -65.50   -22.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1098.47
   91.50    59.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1051.15
   24.50    -6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3078.81
   48.50     6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          618.21
   38.50     3.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2102.96
  144.50   -32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          696.23
