     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
 -102.50    41.50          271.53          656.33        -3655.88          733.62        -3969.63          772.84        -4399.93          333.82        -9447.10          383.65
  -38.50   -10.50          814.71          403.12        -9861.82          521.54        -7792.81          507.91        -8450.36          394.03       -21524.89          649.65
   21.50    66.50         2104.69         2320.44         1353.52         2272.43         1399.63            0.00            0.00            0.00            0.00         2423.00
   64.50    48.50           69.40          263.50        -7821.30          305.54        -8442.64          165.53        -8038.41            0.00            0.00          212.88
  -97.50    21.50         2619.62         2549.26         1000.17         2579.12         1227.94         2685.68         1051.23         2585.72         -286.89         2875.77
  123.50   -33.50          246.86          231.14        -7043.79          232.82        -6881.20          287.10        -7724.38          278.09       -11710.41          278.30
   39.50    51.50         1250.84         2250.06           23.78         2268.60         -192.99         2315.21         -450.40            0.00            0.00         1936.16
  -67.50    46.50         6729.25         7336.00         6603.21         6885.70         5471.57         7183.78         5956.94            0.00            0.00         7159.26
   44.50    50.50          919.68         1697.91        -1456.53         1749.64        -1506.50         1789.80        -2150.07         1367.38        -6480.19         1478.86
   28.50    58.50         2131.08         2921.58         1814.91         2871.21         1772.77         2952.94         1796.61            0.00            0.00         2585.96
   29.50   -17.50         1752.91          683.30       -11920.10          763.21        -9785.82          877.78       -10828.67          788.47       -20117.32         1910.67
  106.50    40.50            7.00            5.13       -10849.18            5.13        -9635.45            5.13        -8795.06            6.30       -12352.19            6.76
  171.50   -43.50         5839.53         6735.28         6038.85         6508.45         5813.27         6974.82         6197.60            0.00            0.00         7082.00
  -70.50   -16.50         1213.79         1144.84        -3249.88         1035.51        -3993.56         1718.28        -2104.09            0.00            0.00         1215.56
   13.50    13.50         1299.37          924.26        -8666.94          885.38        -9040.59          933.98        -9517.20          815.66       -17654.51         1529.37
 -120.50    47.50         2429.27         3427.33        -1579.27         3443.95        -3422.22         3399.69        -2317.45         3356.90        -4740.72         3341.32
  -39.50   -11.50         1205.55          731.06        -9780.35          827.04        -7494.51          897.38        -7872.12          750.98       -17116.69         1092.37
  -57.50   -14.50        10878.54         9773.65         7603.76         9597.71         8298.72        10151.79         8576.09         9909.04           38.69        15247.67
   26.50    61.50         1538.90         1873.94          717.72         1838.18          749.23            0.00            0.00            0.00            0.00         1791.44
   -0.50    53.50         1523.58         2164.48          636.22         2140.98          134.97         2290.50          536.58            0.00            0.00         2077.11
  -97.50    50.50          907.74         1677.10         -647.19         1540.24        -1265.37         1523.98        -1252.37            0.00            0.00         1430.41
    4.50     8.50         3427.52         3831.78          473.50         3751.36          217.50         3841.23          -98.23         3592.64       -11611.62         5395.51
   39.50    49.50          896.40         1723.60        -1464.39         1783.61        -1676.86         1840.42        -1989.35         1686.59        -6079.65         1449.14
  -93.50    48.50         1975.46         2618.67          981.05         2473.19          612.53         2600.79          837.77            0.00            0.00         2356.58
  115.50    41.50          122.73          248.46        -4353.33          281.22        -4339.61          352.74        -3607.25            0.00            0.00           71.98
  -64.50     9.50         2431.62         1638.39        -8074.55         1717.99        -6394.98         1678.80        -7782.00         1689.74       -19425.42         2631.83
   54.50    39.50            3.09            1.43       -10143.68            1.19       -10570.46            0.47       -11264.48            1.19       -16516.00            2.38
  -72.50    -6.50        11583.19        11274.70        10019.15        10697.80         9325.67        11789.77        11106.38        11498.42         6851.27        17125.36
 -108.50    34.50          136.83          717.39        -8241.40          566.34        -7343.98          402.61        -5785.06          485.11       -10150.78          296.75
  -97.50    23.50          617.73          584.17          -73.06          591.05           38.70          595.77          -27.09          587.16         -474.68          609.60
   42.50    52.50         1372.97         2232.35         -275.63         2255.23         -513.21         2298.17         -742.50            0.00            0.00         2010.34
  119.50    31.50         4319.38         4839.04         2492.95         4706.66         2574.70         4969.69         2416.88         4747.26        -1635.89         4416.82
   62.50    53.50          671.15         1095.71        -1248.99         1087.86        -1421.21         1110.49        -1649.91            0.00            0.00          927.78
   42.50    34.50           84.44           68.54       -14725.50           67.05       -14377.15           79.72       -16007.83           76.24       -22756.78           83.20
  -96.50    47.50         1606.99         2198.99         -473.55         2251.78         -485.03         2344.08         -674.95         2044.55        -3712.66         2133.30
 -121.50    43.50         2928.34         3955.78        -1962.76         4002.30        -3669.03            0.00            0.00            0.00            0.00         3985.16
   73.50    56.50         1082.28         1651.31          -83.16         1597.08         -217.17            0.00            0.00            0.00            0.00         1416.52
 -107.50    45.50          322.55          975.00        -3132.90         1036.31        -4640.88         1077.55        -4168.69          776.59        -8161.30          837.47
   78.50    57.50         1577.23         2327.78          261.24         2266.55           19.07            0.00            0.00            0.00            0.00         1889.54
   22.50     9.50         1591.61          611.25        -7361.26          705.42        -7792.61          819.96        -7719.41          925.38       -18256.49         1855.01
 -102.50    51.50          555.26         1243.14         -899.60         1149.33        -1475.59            0.00            0.00            0.00            0.00         1015.75
  -85.50    38.50         4793.37         5799.87         4027.18         5913.65         3554.38         5930.25         2536.07         5859.28        -1482.76         5421.47
  140.50    -5.50        55303.30        54411.08        53958.41        54533.42        53110.73        55716.91        55812.72        55236.46        53595.92        60161.80
    0.50    16.50           90.18            0.00            0.00           57.27       -20986.01           45.53       -19576.10           48.17       -33815.78           81.07
  121.50    -8.50         4625.83         4406.31         4018.25         4410.32         4030.16         4516.35         4096.31         4491.93         3079.17         4870.11
  102.50     4.50        15658.47        15982.99        13960.87        16076.10        12878.32        16856.10        14605.04        16274.84         9366.80        19257.19
   21.50    51.50         1131.69         2009.30         -489.75         1945.06        -1023.15         1996.94         -746.03            0.00            0.00         1700.10
   84.50    24.50         6040.56         4780.84        -6051.53         4819.69        -5588.03         5258.64        -5162.76         4891.27       -10469.97         7053.88
   74.50    32.50         3026.16         2368.14        -7283.16         2331.28        -7278.83         2871.77        -6674.43         2237.21       -13925.49         3075.90
  126.50   -17.50         2450.61         1176.54       -14690.04         1127.78       -14524.07         1329.01       -14374.48         1316.09       -24247.89         2364.25
   16.50   -22.50          190.67           93.05       -14099.05          100.74       -17779.85          106.14       -14869.52           91.64       -25998.42          196.64
   39.50     9.50         3388.89         3195.07        -2251.75         3093.30        -1844.25         3327.83        -1690.78         3264.95       -10202.51         3808.75
   46.50    26.50          112.75           64.23       -18402.46           61.20       -15505.50           62.85       -19042.26           64.78       -30976.20          168.98
   26.50    10.50          535.17          163.55       -13614.21          128.42       -14366.80          167.49       -13267.06          153.25       -25278.16          431.89
  -49.50   -15.50         9351.39         7808.21         5148.70         7762.20         4696.83         8214.26         5295.03         8099.39        -1338.50        10483.47
   74.50    43.50          395.70         1115.60        -4133.62         1263.52        -4953.50         1335.69        -5563.16          749.84       -11370.65          995.62
  -62.50   -17.50         5657.98         6192.06         1671.14         6028.43         1224.03         6209.39         1860.53         6078.95        -7503.43         8874.46
