     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  -91.50    46.50               0         9293996        10060122        18713586        20289798        12999474        13612336               0               0               0
   33.50    35.50               0         5106739         4732822        11941113        14215776         4084695        10005250         3915659        11923197               0
   -4.50    31.50               0         1900823        10581902         5192970        41269416         2666814        19687678         1352417        20607449               0
  103.50    35.50               0        22739796        21075682        48064084        50685761        23105951        22652300        11669270        11388566               0
   45.50    52.50               0         6198050         7065496        13326506        15061400         7327866         7904386               0               0               0
   57.50    61.50               0         5960280        20808888        11750578        11772512               0               0               0               0               0
   64.50    53.50               0         4266953        26063745         8860043        58935590        15081870        21661308               0               0               0
  -64.50   -29.50               0        10388756        13043876        15969334        22235414        10574304        17222504               0               0               0
  -65.50    -7.50               0        32185569        31069043        75547791        74955349        36680230        36927319        33299423        34930977               0
   13.50    32.50               0         7432184        11392220        16425614        24638421         7838828        31196594         9210550        29083730               0
   78.50    28.50               0        16370436        13965683        32247848        35014824        17740766        30953599        19643000        35015406               0
  142.50   -35.50               0         7802365        14538220        15417623        27018261         7375199        17905400         8248247        30515287               0
  125.50    49.50               0        21045910        20963816        34875013        35173536        18257311        17998342               0               0               0
 -104.50    50.50               0        10308851        11815866        26325428        30962956        14091732        17067968               0               0               0
  -42.50   -17.50               0         8778619        33437661        26379695        29492214        19323836        22473169        17566691        23003099               0
   40.50   -12.50               0         3385988        16770944         7301956        39518893         4987096         4904084        17312815         7559116               0
   38.50    -1.50               0         8684546        29626249        24468364        66868707        16081653        18560544        29819344        21475081               0
   17.50   -17.50               0         6520947        19694355        14137850        49263286        11658476        39764793        28316598        38499228               0
  -46.50   -11.50               0        27352334        27341074        19526121        21249014        15825266        16704447        18836285        21604899               0
   31.50   -15.50               0         6619661        26315697        13463371        62693278        10988150        11971009        13775869        17869972               0
   97.50    58.50               0         5527286        21862701        14140931        51875508               0               0               0               0               0
   52.50    60.50               0         6196224        22691195        12505622        51357927               0               0               0               0               0
  -96.50    30.50               0        16584767        17366974        18317504        25733618        20829335        34121458        18168230        34824576               0
  113.50    35.50               0        18785550        22995459        39694766        47076140        27015343        28689220        26237820        28981855               0
 -110.50    42.50               0         5117313         7642080        17775038        38947498               0               0               0               0               0
  -45.50   -21.50               0         8847618         9504155        37474717        38162518        18476323        19109152        17719680        19310945               0
   16.50    40.50               0         3178741        16861147         8399861        39004839         8134455        27725420         9809806        23044101               0
   38.50     0.50               0         7055471        30359209        18902687        71244170        13706591        19600424        22661280        21323015               0
  109.50    37.50               0        19500764        26520674        40660778        54563848        21235096        24141575        17176870        23610332               0
   25.50   -29.50               0        10581728        12181990        20553358        24443993        14316076        22124845        21121898        28447262               0
   22.50    66.50               0        11600972        16201822        34425502        29451731               0               0               0               0               0
   41.50    49.50               0         6291384         7657129        12120056        14664969         7591027         9144841        14840212        22617641               0
   -6.50    58.50               0         2232996         3191033         7263052         9478603               0               0               0               0               0
   27.50    52.50               0         9565263        10312331        24332075        27103907         9849922        10773588               0               0               0
  105.50    48.50               0         6023033        28934924        13271993        13903992               0               0               0               0               0
 -112.50    30.50               0         4499843        14354944         9819459        27925756         7787895        27499194         4666005        31516674               0
  120.50    40.50               0        15341410        16529022        29535371        31704052        17593912        17730781        16659753        16927022               0
   68.50    57.50               0         6011973         6581656        14902662        15739005               0               0               0               0               0
  130.50    32.50               0        18844916        18903938        43676360        43684792        25033942        25006512        28091797        26687934               0
 -102.50    31.50               0         7044803        15128200        13570309        24181605        12090976        28198110        18629540        33878038               0
   80.50    52.50               0         5420977         6992782        11296032        13559429         6279854         7120702               0               0               0
  -60.50     7.50               0        15506039        27628320        25292730        69965161        25610683        26586681        32159301        35216007               0
   11.50    -1.50               0        33187372        32199448        23227714        79711726         6975775        36286487        31583333        33941926               0
   52.50    47.50               0         2212598         5690646         4207817        10736920         4141920        26728856               0               0               0
  -70.50     7.50               0        17317545        34156579        30898146        31923528        27278528        27958020        31913585        34203658               0
 -107.50    41.50               0         6179520        11653302        14803308        29253746         8875441        16285642               0               0               0
   10.50    12.50               0         7808452         9805441        19106025        22022976        16898068        24270443        15833960        23625121               0
 -103.50    55.50               0         7961660        18655368        21921830        44988830               0               0               0               0               0
  111.50    28.50               0        23655714        21259944        55122846        56773713        28478781        29330197        30914966        31696523               0
   51.50    49.50               0         2828510        24941642         5851061         9940834         4693812         8149429               0               0               0
  -52.50   -30.50               0         8148814        12693535        21594852        30535774        13313596        21366174        12949242        27777661               0
  -47.50   -21.50               0        10296233        10959126        33828953        34502538        20660408        21298075        19388105        20882336               0
   63.50    26.50               0         1120964        13287029         2673860        31716097         2587214        26385128         1321911        32222688               0
  -92.50    44.50               0        13831795        15107466        23387287        25168412        18461449        20036153        21573900        22356014               0
  -52.50   -17.50               0         9195083        10060889        24670002        25645404        19775438        20357768        19088885        21149993               0
  -64.50   -25.50               0        12155982        14064429        20785484        25452883        13833964        16983160        29706472        27111629               0
  -54.50   -10.50               0         8960113        33433764        22236447        23840906        19493490        36671285        20528123        22643319               0
 -111.50    39.50               0         3928113        13309475        14196182        45053592         7672948        21076568         4245450        13746080               0
   -5.50    34.50               0         6951267        12084218        25929930        39690407         5247687        14048602        11895422        17418296               0
  -59.50     1.50               0        30338474        32980598        20815341        79964451        17701030        37619359        20246235        23486822               0
  -60.50    50.50               0               0               0        32147110        32167220               0               0               0               0               0
  -66.50   -36.50               0         9329842        23139855        18456459        60431509        11559468        31943797               0               0               0
   79.50    31.50               0        15270500        19738035        38503611        61399732               0               0               0               0               0
  -71.50    -0.50               0        32857597        33396059        80047432        82270016        34325483        34151557        32180414        32704235               0
   -1.50     6.50               0        34606637        33225112        18564959        81578496         9211398        37935109        13100132        14085104               0
   82.50    50.50               0         5036211         6037606        10021256        11899784         5635513         6554949               0               0               0
