Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
-47.5	-17.5	0	0	0	0	0	0	0	0	0	1762.61	275
46.5	38.5	0	0	0	0	0	0	0	0	0	868.95075	276
99.5	59.5	0	0	0	0	0	0	0	0	0	850.46	277
117.5	29.5	0	0	0	0	0	0	0	0	0	2101.84	278
51.5	64.5	0	0	0	0	0	0	0	0	0	1121.87	279
65.5	30.5	0	0	0	0	0	0	0	0	0	329.1	280
-48.5	-27.5	0	0	0	0	0	0	0	0	0	414.580532	281
-94.5	44.5	0	0	0	0	0	0	0	0	0	1037.682422	282
46.5	30.5	0	0	0	0	0	0	0	0	0	174.030624	283
-13.5	12.5	0	0	0	0	0	0	0	0	0	1653.754648	284
28.5	-5.5	0	0	0	0	0	0	0	0	0	3243.9	285
24.5	-3.5	0	0	0	0	0	0	0	0	0	3775.49	286
18.5	-19.5	0	0	0	0	0	0	0	0	0	934.95	287
-96.5	38.5	0	0	0	0	0	0	0	0	0	1889.741007	288
-66.5	-40.5	0	0	0	0	0	0	0	0	0	979.06	289
45.5	58.5	0	0	0	0	0	0	0	0	0	930.25	290
42.5	64.5	0	0	0	0	0	0	0	0	0	842.775552	291
94.5	20.5	0	0	0	0	0	0	0	0	0	2475.49	292
15.5	46.5	0	0	0	0	0	0	0	0	0	1870.11	293
-56.5	-28.5	0	0	0	0	0	0	0	0	0	2240.44	294
78.5	17.5	0	0	0	0	0	0	0	0	0	2474.05	295
-108.5	43.5	0	0	0	0	0	0	0	0	0	970.427881	296
10.5	51.5	0	0	0	0	0	0	0	0	0	1613.028417	297
99.5	36.5	0	0	0	0	0	0	0	0	0	1118.85	298
31.5	3.5	0	0	0	0	0	0	0	0	0	3262.065558	299
116.5	-34.5	0	0	0	0	0	0	0	0	0	1167.058291	300
48.5	37.5	0	0	0	0	0	0	0	0	0	908.5	301
-104.5	37.5	0	0	0	0	0	0	0	0	0	1576.348008	302
-76.5	-0.5	0	0	0	0	0	0	0	0	0	4129.4	303
129.5	37.5	0	0	0	0	0	0	0	0	0	83.04	304
138.5	-5.5	0	0	0	0	0	0	0	0	0	4503.010592	305
99.5	19.5	0	0	0	0	0	0	0	0	0	1622.875026	306
-82.5	39.5	0	0	0	0	0	0	0	0	0	2210.42	307
40.5	52.5	0	0	0	0	0	0	0	0	0	753.81	308
126.5	-8.5	0	0	0	0	0	0	0	0	0	566.07	309
43.5	7.5	0	0	0	0	0	0	0	0	0	1166.59	310
-57.5	0.5	0	0	0	0	0	0	0	0	0	2456.526242	311
134.5	44.5	0	0	0	0	0	0	0	0	0	2025.62	312
14.5	7.5	0	0	0	0	0	0	0	0	0	3473.955504	313
143.5	-37.5	0	0	0	0	0	0	0	0	0	1160.57	314
100.5	0.5	0	0	0	0	0	0	0	0	0	5090.324272	315
139.5	-21.5	0	0	0	0	0	0	0	0	0	865.51	316
58.5	27.5	0	0	0	0	0	0	0	0	0	245.9	317
-110.5	29.5	0	0	0	0	0	0	0	0	0	504.01	318
30.5	-30.5	0	0	0	0	0	0	0	0	0	846.22	319
38.5	48.5	0	0	0	0	0	0	0	0	0	1095.957564	320
71.5	53.5	0	0	0	0	0	0	0	0	0	630.47	321
0.5	53.5	0	0	0	0	0	0	0	0	0	26.5	322
-6.5	37.5	0	0	0	0	0	0	0	0	0	899.35	323
73.5	51.5	0	0	0	0	0	0	0	0	0	770.7	324
-73.5	-41.5	0	0	0	0	0	0	0	0	0	1136.33	325
42.5	38.5	0	0	0	0	0	0	0	0	0	597.5	326
-155.5	59.5	0	0	0	0	0	0	0	0	0	447.660204	327
47.5	60.5	0	0	0	0	0	0	0	0	0	1210.39	328
5.5	50.5	0	0	0	0	0	0	0	0	0	1529.451896	329
